Sim_ID;Fracture_Case;HF_Case;K_min;K_max;Por_min;Por_max;Pore_pressure;Fracture_length_ft;Fracture_height_ft;Fracture_width_in;Fracture_perm_md;SF_Heat_Perf_kJ
11724;SF_BASE_CASE_MQR_003_632;435;0,0001;0,002;0,109;0,314;5000;500;250;0,2;85000;18041,66
11725;SF_BASE_CASE_MQR_003_632;435;0,001;0,02;0,00545;0,0157;5000;500;250;0,2;85000;33701,41
11726;SF_BASE_CASE_MQR_003_632;435;0,001;0,02;0,0545;0,157;5000;500;250;0,2;85000;60746,75
11727;SF_BASE_CASE_MQR_003_632;435;0,001;0,02;0,109;0,314;5000;500;250;0,2;85000;76535,76
11728;SF_BASE_CASE_MQR_003_632;435;0,00005;0,001;0,00545;0,0157;7000;500;250;0,2;85000;4328,13
11729;SF_BASE_CASE_MQR_003_632;435;0,00005;0,001;0,0545;0,157;7000;500;250;0,2;85000;10486,11
11730;SF_BASE_CASE_MQR_003_632;435;0,00005;0,001;0,109;0,314;7000;500;250;0,2;85000;14808,99
11731;SF_BASE_CASE_MQR_003_632;435;0,0001;0,002;0,00545;0,0157;7000;500;250;0,2;85000;7878,63
11732;SF_BASE_CASE_MQR_003_632;435;0,0001;0,002;0,0545;0,157;7000;500;250;0,2;85000;17631,53
11733;SF_BASE_CASE_MQR_003_632;435;0,0001;0,002;0,109;0,314;7000;500;250;0,2;85000;23389,61
11734;SF_BASE_CASE_MQR_003_632;435;0,001;0,02;0,00545;0,0157;7000;500;250;0,2;85000;46388,88
11735;SF_BASE_CASE_MQR_003_632;435;0,001;0,02;0,0545;0,157;7000;500;250;0,2;85000;80962,32
11736;SF_BASE_CASE_MQR_003_632;435;0,001;0,02;0,109;0,314;7000;500;250;0,2;85000;101236,9
11737;SF_BASE_CASE_MQR_003_632;435;0,00005;0,001;0,00545;0,0157;9000;500;250;0,2;85000;5225,08
11738;SF_BASE_CASE_MQR_003_632;435;0,00005;0,001;0,0545;0,157;9000;500;250;0,2;85000;12330,71
11739;SF_BASE_CASE_MQR_003_632;435;0,00005;0,001;0,109;0,314;9000;500;250;0,2;85000;17330,38
11740;SF_BASE_CASE_MQR_003_632;435;0,0001;0,002;0,00545;0,0157;9000;500;250;0,2;85000;9530,94
11741;SF_BASE_CASE_MQR_003_632;435;0,0001;0,002;0,0545;0,157;9000;500;250;0,2;85000;21016,3
11742;SF_BASE_CASE_MQR_003_632;435;0,0001;0,002;0,109;0,314;9000;500;250;0,2;85000;27745,87
11743;SF_BASE_CASE_MQR_003_632;435;0,001;0,02;0,00545;0,0157;9000;500;250;0,2;85000;57160,01
11744;SF_BASE_CASE_MQR_003_632;435;0,001;0,02;0,0545;0,157;9000;500;250;0,2;85000;97867,81
11745;SF_BASE_CASE_MQR_003_632;435;0,001;0,02;0,109;0,314;9000;500;250;0,2;85000;121738,8
11746;SF_BASE_CASE_MQR_003_633;436;0,00005;0,001;0,00545;0,0157;5000;600;250;0,2;85000;3850,61
11747;SF_BASE_CASE_MQR_003_633;436;0,00005;0,001;0,0545;0,157;5000;600;250;0,2;85000;9815,13
11748;SF_BASE_CASE_MQR_003_633;436;0,00005;0,001;0,109;0,314;5000;600;250;0,2;85000;13952,29
11749;SF_BASE_CASE_MQR_003_633;436;0,0001;0,002;0,00545;0,0157;5000;600;250;0,2;85000;6883,82
11750;SF_BASE_CASE_MQR_003_633;436;0,0001;0,002;0,0545;0,157;5000;600;250;0,2;85000;16087,33
11751;SF_BASE_CASE_MQR_003_633;436;0,0001;0,002;0,109;0,314;5000;600;250;0,2;85000;21519,17
11752;SF_BASE_CASE_MQR_003_633;436;0,001;0,02;0,00545;0,0157;5000;600;250;0,2;85000;37925,83
11753;SF_BASE_CASE_MQR_003_633;436;0,001;0,02;0,0545;0,157;5000;600;250;0,2;85000;70690,68
11754;SF_BASE_CASE_MQR_003_633;436;0,001;0,02;0,109;0,314;5000;600;250;0,2;85000;89849,05
11755;SF_BASE_CASE_MQR_003_633;436;0,00005;0,001;0,00545;0,0157;7000;600;250;0,2;85000;5105,29
11756;SF_BASE_CASE_MQR_003_633;436;0,00005;0,001;0,0545;0,157;7000;600;250;0,2;85000;12528,71
11757;SF_BASE_CASE_MQR_003_633;436;0,00005;0,001;0,109;0,314;7000;600;250;0,2;85000;17715,02
11758;SF_BASE_CASE_MQR_003_633;436;0,0001;0,002;0,00545;0,0157;7000;600;250;0,2;85000;9154,84
11759;SF_BASE_CASE_MQR_003_633;436;0,0001;0,002;0,0545;0,157;7000;600;250;0,2;85000;20951,33
11760;SF_BASE_CASE_MQR_003_633;436;0,0001;0,002;0,109;0,314;7000;600;250;0,2;85000;27877,69
11761;SF_BASE_CASE_MQR_003_633;436;0,001;0,02;0,00545;0,0157;7000;600;250;0,2;85000;52034,95
11762;SF_BASE_CASE_MQR_003_633;436;0,001;0,02;0,0545;0,157;7000;600;250;0,2;85000;93967,88
11763;SF_BASE_CASE_MQR_003_633;436;0,001;0,02;0,109;0,314;7000;600;250;0,2;85000;118528,5
11764;SF_BASE_CASE_MQR_003_633;436;0,00005;0,001;0,00545;0,0157;9000;600;250;0,2;85000;6153,57
11765;SF_BASE_CASE_MQR_003_633;436;0,00005;0,001;0,0545;0,157;9000;600;250;0,2;85000;14729,05
11766;SF_BASE_CASE_MQR_003_633;436;0,00005;0,001;0,109;0,314;9000;600;250;0,2;85000;20725,02
11767;SF_BASE_CASE_MQR_003_633;436;0,0001;0,002;0,00545;0,0157;9000;600;250;0,2;85000;11051,16
11768;SF_BASE_CASE_MQR_003_633;436;0,0001;0,002;0,0545;0,157;9000;600;250;0,2;85000;24947,68
11769;SF_BASE_CASE_MQR_003_633;436;0,0001;0,002;0,109;0,314;9000;600;250;0,2;85000;33048,3
11770;SF_BASE_CASE_MQR_003_633;436;0,001;0,02;0,00545;0,0157;9000;600;250;0,2;85000;63995,42
11771;SF_BASE_CASE_MQR_003_633;436;0,001;0,02;0,0545;0,157;9000;600;250;0,2;85000;113297,3
11772;SF_BASE_CASE_MQR_003_633;436;0,001;0,02;0,109;0,314;9000;600;250;0,2;85000;142326,4
11773;SF_BASE_CASE_MQR_003_634;437;0,00005;0,001;0,00545;0,0157;5000;700;250;0,2;85000;4437,92
11774;SF_BASE_CASE_MQR_003_634;437;0,00005;0,001;0,0545;0,157;5000;700;250;0,2;85000;11426,38
11775;SF_BASE_CASE_MQR_003_634;437;0,00005;0,001;0,109;0,314;5000;700;250;0,2;85000;16250,1
11776;SF_BASE_CASE_MQR_003_634;437;0,0001;0,002;0,00545;0,0157;5000;700;250;0,2;85000;7842,64
11777;SF_BASE_CASE_MQR_003_634;437;0,0001;0,002;0,0545;0,157;5000;700;250;0,2;85000;18633,01
11778;SF_BASE_CASE_MQR_003_634;437;0,0001;0,002;0,109;0,314;5000;700;250;0,2;85000;24989,05
11779;SF_BASE_CASE_MQR_003_634;437;0,001;0,02;0,00545;0,0157;5000;700;250;0,2;85000;41967,2
11780;SF_BASE_CASE_MQR_003_634;437;0,001;0,02;0,0545;0,157;5000;700;250;0,2;85000;80398,85
11781;SF_BASE_CASE_MQR_003_634;437;0,001;0,02;0,109;0,314;5000;700;250;0,2;85000;102896,7
11782;SF_BASE_CASE_MQR_003_634;437;0,00005;0,001;0,00545;0,0157;7000;700;250;0,2;85000;5871,52
11783;SF_BASE_CASE_MQR_003_634;437;0,00005;0,001;0,0545;0,157;7000;700;250;0,2;85000;14581
11784;SF_BASE_CASE_MQR_003_634;437;0,00005;0,001;0,109;0,314;7000;700;250;0,2;85000;20630,24
11785;SF_BASE_CASE_MQR_003_634;437;0,0001;0,002;0,00545;0,0157;7000;700;250;0,2;85000;10401,74
11786;SF_BASE_CASE_MQR_003_634;437;0,0001;0,002;0,0545;0,157;7000;700;250;0,2;85000;24240,76
11787;SF_BASE_CASE_MQR_003_634;437;0,0001;0,002;0,109;0,314;7000;700;250;0,2;85000;32346,8
11788;SF_BASE_CASE_MQR_003_634;437;0,001;0,02;0,00545;0,0157;7000;700;250;0,2;85000;57415,09
11789;SF_BASE_CASE_MQR_003_634;437;0,001;0,02;0,0545;0,157;7000;700;250;0,2;85000;106617,5
11790;SF_BASE_CASE_MQR_003_634;437;0,001;0,02;0,109;0,314;7000;700;250;0,2;85000;135442
11791;SF_BASE_CASE_MQR_003_634;437;0,00005;0,001;0,00545;0,0157;9000;700;250;0,2;85000;7067,65
11792;SF_BASE_CASE_MQR_003_634;437;0,00005;0,001;0,0545;0,157;9000;700;250;0,2;85000;17138,2
11793;SF_BASE_CASE_MQR_003_634;437;0,00005;0,001;0,109;0,314;9000;700;250;0,2;85000;24131,53
11794;SF_BASE_CASE_MQR_003_634;437;0,0001;0,002;0,00545;0,0157;9000;700;250;0,2;85000;12535,17
11795;SF_BASE_CASE_MQR_003_634;437;0,0001;0,002;0,0545;0,157;9000;700;250;0,2;85000;28847,53
11796;SF_BASE_CASE_MQR_003_634;437;0,0001;0,002;0,109;0,314;9000;700;250;0,2;85000;38332,89
11797;SF_BASE_CASE_MQR_003_634;437;0,001;0,02;0,00545;0,0157;9000;700;250;0,2;85000;70487,02
11798;SF_BASE_CASE_MQR_003_634;437;0,001;0,02;0,0545;0,157;9000;700;250;0,2;85000;128294,4
11799;SF_BASE_CASE_MQR_003_634;437;0,001;0,02;0,109;0,314;9000;700;250;0,2;85000;162403,5
11800;SF_BASE_CASE_MQR_003_635;438;0,00005;0,001;0,00545;0,0157;5000;800;250;0,2;85000;4992,85
11801;SF_BASE_CASE_MQR_003_635;438;0,00005;0,001;0,0545;0,157;5000;800;250;0,2;85000;12991,66
11802;SF_BASE_CASE_MQR_003_635;438;0,00005;0,001;0,109;0,314;5000;800;250;0,2;85000;18492,06
11803;SF_BASE_CASE_MQR_003_635;438;0,0001;0,002;0,00545;0,0157;5000;800;250;0,2;85000;8782,54
11804;SF_BASE_CASE_MQR_003_635;438;0,0001;0,002;0,0545;0,157;5000;800;250;0,2;85000;21135,11
11805;SF_BASE_CASE_MQR_003_635;438;0,0001;0,002;0,109;0,314;5000;800;250;0,2;85000;28399,66
11806;SF_BASE_CASE_MQR_003_635;438;0,001;0,02;0,00545;0,0157;5000;800;250;0,2;85000;45933,38
11807;SF_BASE_CASE_MQR_003_635;438;0,001;0,02;0,0545;0,157;5000;800;250;0,2;85000;89960,94
11808;SF_BASE_CASE_MQR_003_635;438;0,001;0,02;0,109;0,314;5000;800;250;0,2;85000;115681,3
11809;SF_BASE_CASE_MQR_003_635;438;0,00005;0,001;0,00545;0,0157;7000;800;250;0,2;85000;6597,48
11810;SF_BASE_CASE_MQR_003_635;438;0,00005;0,001;0,0545;0,157;7000;800;250;0,2;85000;16571,39
11811;SF_BASE_CASE_MQR_003_635;438;0,00005;0,001;0,109;0,314;7000;800;250;0,2;85000;23471,53
11812;SF_BASE_CASE_MQR_003_635;438;0,0001;0,002;0,00545;0,0157;7000;800;250;0,2;85000;11623,88
11813;SF_BASE_CASE_MQR_003_635;438;0,0001;0,002;0,0545;0,157;7000;800;250;0,2;85000;27469,69
11814;SF_BASE_CASE_MQR_003_635;438;0,0001;0,002;0,109;0,314;7000;800;250;0,2;85000;36738,86
11815;SF_BASE_CASE_MQR_003_635;438;0,001;0,02;0,00545;0,0157;7000;800;250;0,2;85000;62645,91
11816;SF_BASE_CASE_MQR_003_635;438;0,001;0,02;0,0545;0,157;7000;800;250;0,2;85000;119017,3
11817;SF_BASE_CASE_MQR_003_635;438;0,001;0,02;0,109;0,314;7000;800;250;0,2;85000;151987
11818;SF_BASE_CASE_MQR_003_635;438;0,00005;0,001;0,00545;0,0157;9000;800;250;0,2;85000;7932,9
11819;SF_BASE_CASE_MQR_003_635;438;0,00005;0,001;0,0545;0,157;9000;800;250;0,2;85000;19466,26
11820;SF_BASE_CASE_MQR_003_635;438;0,00005;0,001;0,109;0,314;9000;800;250;0,2;85000;27449,7
11821;SF_BASE_CASE_MQR_003_635;438;0,0001;0,002;0,00545;0,0157;9000;800;250;0,2;85000;13989,25
11822;SF_BASE_CASE_MQR_003_635;438;0,0001;0,002;0,0545;0,157;9000;800;250;0,2;85000;32672,68
11823;SF_BASE_CASE_MQR_003_635;438;0,0001;0,002;0,109;0,314;9000;800;250;0,2;85000;43517,61
11824;SF_BASE_CASE_MQR_003_635;438;0,001;0,02;0,00545;0,0157;9000;800;250;0,2;85000;76815,98
11825;SF_BASE_CASE_MQR_003_635;438;0,001;0,02;0,0545;0,157;9000;800;250;0,2;85000;143123,2
11826;SF_BASE_CASE_MQR_003_635;438;0,001;0,02;0,109;0,314;9000;800;250;0,2;85000;181972,5
11827;SF_BASE_CASE_MQR_003_636;439;0,00005;0,001;0,00545;0,0157;5000;900;250;0,2;85000;5541,69
11828;SF_BASE_CASE_MQR_003_636;439;0,00005;0,001;0,0545;0,157;5000;900;250;0,2;85000;14552,8
11829;SF_BASE_CASE_MQR_003_636;439;0,00005;0,001;0,109;0,314;5000;900;250;0,2;85000;20731,08
11830;SF_BASE_CASE_MQR_003_636;439;0,0001;0,002;0,00545;0,0157;5000;900;250;0,2;85000;9710,18
11831;SF_BASE_CASE_MQR_003_636;439;0,0001;0,002;0,0545;0,157;5000;900;250;0,2;85000;23623,43
11832;SF_BASE_CASE_MQR_003_636;439;0,0001;0,002;0,109;0,314;5000;900;250;0,2;85000;31799,11
11833;SF_BASE_CASE_MQR_003_636;439;0,001;0,02;0,00545;0,0157;5000;900;250;0,2;85000;49845,76
11834;SF_BASE_CASE_MQR_003_636;439;0,001;0,02;0,0545;0,157;5000;900;250;0,2;85000;99444,81
11835;SF_BASE_CASE_MQR_003_636;439;0,001;0,02;0,109;0,314;5000;900;250;0,2;85000;128406,4
11836;SF_BASE_CASE_MQR_003_636;439;0,00005;0,001;0,00545;0,0157;7000;900;250;0,2;85000;7312,16
11837;SF_BASE_CASE_MQR_003_636;439;0,00005;0,001;0,0545;0,157;7000;900;250;0,2;85000;18551,91
11838;SF_BASE_CASE_MQR_003_636;439;0,00005;0,001;0,109;0,314;7000;900;250;0,2;85000;26307,38
11839;SF_BASE_CASE_MQR_003_636;439;0,0001;0,002;0,00545;0,0157;7000;900;250;0,2;85000;12829,32
11840;SF_BASE_CASE_MQR_003_636;439;0,0001;0,002;0,0545;0,157;7000;900;250;0,2;85000;30678,78
11841;SF_BASE_CASE_MQR_003_636;439;0,0001;0,002;0,109;0,314;7000;900;250;0,2;85000;41111,54
11842;SF_BASE_CASE_MQR_003_636;439;0,001;0,02;0,00545;0,0157;7000;900;250;0,2;85000;67825,02
11843;SF_BASE_CASE_MQR_003_636;439;0,001;0,02;0,0545;0,157;7000;900;250;0,2;85000;131371,8
11844;SF_BASE_CASE_MQR_003_636;439;0,001;0,02;0,109;0,314;7000;900;250;0,2;85000;168469,3
11845;SF_BASE_CASE_MQR_003_636;439;0,00005;0,001;0,00545;0,0157;9000;900;250;0,2;85000;8784,44
11846;SF_BASE_CASE_MQR_003_636;439;0,00005;0,001;0,0545;0,157;9000;900;250;0,2;85000;21784,15
11847;SF_BASE_CASE_MQR_003_636;439;0,00005;0,001;0,109;0,314;9000;900;250;0,2;85000;30761,28
11848;SF_BASE_CASE_MQR_003_636;439;0,0001;0,002;0,00545;0,0157;9000;900;250;0,2;85000;15423,12
11849;SF_BASE_CASE_MQR_003_636;439;0,0001;0,002;0,0545;0,157;9000;900;250;0,2;85000;36470,17
11850;SF_BASE_CASE_MQR_003_636;439;0,0001;0,002;0,109;0,314;9000;900;250;0,2;85000;48677,14
11851;SF_BASE_CASE_MQR_003_636;439;0,001;0,02;0,00545;0,0157;9000;900;250;0,2;85000;83024,19
11852;SF_BASE_CASE_MQR_003_636;439;0,001;0,02;0,0545;0,157;9000;900;250;0,2;85000;157809,2
11853;SF_BASE_CASE_MQR_003_636;439;0,001;0,02;0,109;0,314;9000;900;250;0,2;85000;201543,5
11854;SF_BASE_CASE_MQR_003_637;440;0,00005;0,001;0,00545;0,0157;5000;1000;250;0,2;85000;6072,55
11855;SF_BASE_CASE_MQR_003_637;440;0,00005;0,001;0,0545;0,157;5000;1000;250;0,2;85000;16064,57
11856;SF_BASE_CASE_MQR_003_637;440;0,00005;0,001;0,109;0,314;5000;1000;250;0,2;85000;22902,61
11857;SF_BASE_CASE_MQR_003_637;440;0,0001;0,002;0,00545;0,0157;5000;1000;250;0,2;85000;10596,61
11858;SF_BASE_CASE_MQR_003_637;440;0,0001;0,002;0,0545;0,157;5000;1000;250;0,2;85000;26015,42
11859;SF_BASE_CASE_MQR_003_637;440;0,0001;0,002;0,109;0,314;5000;1000;250;0,2;85000;35074,02
11860;SF_BASE_CASE_MQR_003_637;440;0,001;0,02;0,00545;0,0157;5000;1000;250;0,2;85000;53532,5
11861;SF_BASE_CASE_MQR_003_637;440;0,001;0,02;0,0545;0,157;5000;1000;250;0,2;85000;108479,8
11862;SF_BASE_CASE_MQR_003_637;440;0,001;0,02;0,109;0,314;5000;1000;250;0,2;85000;140571,2
11863;SF_BASE_CASE_MQR_003_637;440;0,00005;0,001;0,00545;0,0157;7000;1000;250;0,2;85000;8003,3
11864;SF_BASE_CASE_MQR_003_637;440;0,00005;0,001;0,0545;0,157;7000;1000;250;0,2;85000;20468,93
11865;SF_BASE_CASE_MQR_003_637;440;0,00005;0,001;0,109;0,314;7000;1000;250;0,2;85000;29056,38
11866;SF_BASE_CASE_MQR_003_637;440;0,0001;0,002;0,00545;0,0157;7000;1000;250;0,2;85000;13980,41
11867;SF_BASE_CASE_MQR_003_637;440;0,0001;0,002;0,0545;0,157;7000;1000;250;0,2;85000;33759,21
11868;SF_BASE_CASE_MQR_003_637;440;0,0001;0,002;0,109;0,314;7000;1000;250;0,2;85000;45327,57
11869;SF_BASE_CASE_MQR_003_637;440;0,001;0,02;0,00545;0,0157;7000;1000;250;0,2;85000;72713,43
11870;SF_BASE_CASE_MQR_003_637;440;0,001;0,02;0,0545;0,157;7000;1000;250;0,2;85000;143125,5
11871;SF_BASE_CASE_MQR_003_637;440;0,001;0,02;0,109;0,314;7000;1000;250;0,2;85000;184262
11872;SF_BASE_CASE_MQR_003_637;440;0,00005;0,001;0,00545;0,0157;9000;1000;250;0,2;85000;9606,31
11873;SF_BASE_CASE_MQR_003_637;440;0,00005;0,001;0,0545;0,157;9000;1000;250;0,2;85000;24028,05
11874;SF_BASE_CASE_MQR_003_637;440;0,00005;0,001;0,109;0,314;9000;1000;250;0,2;85000;33969,65
11875;SF_BASE_CASE_MQR_003_637;440;0,0001;0,002;0,00545;0,0157;9000;1000;250;0,2;85000;16791,71
11876;SF_BASE_CASE_MQR_003_637;440;0,0001;0,002;0,0545;0,157;9000;1000;250;0,2;85000;40118,05
11877;SF_BASE_CASE_MQR_003_637;440;0,0001;0,002;0,109;0,314;9000;1000;250;0,2;85000;53644,82
11878;SF_BASE_CASE_MQR_003_637;440;0,001;0,02;0,00545;0,0157;9000;1000;250;0,2;85000;88909,22
11879;SF_BASE_CASE_MQR_003_637;440;0,001;0,02;0,0545;0,157;9000;1000;250;0,2;85000;171770,5
11880;SF_BASE_CASE_MQR_003_637;440;0,001;0,02;0,109;0,314;9000;1000;250;0,2;85000;220185,2
11881;SF_BASE_CASE_MQR_003_638;441;0,00005;0,001;0,00545;0,0157;5000;100;250;0,2;190000;1028,75
11882;SF_BASE_CASE_MQR_003_638;441;0,00005;0,001;0,0545;0,157;5000;100;250;0,2;190000;2076,41
11883;SF_BASE_CASE_MQR_003_638;441;0,00005;0,001;0,109;0,314;5000;100;250;0,2;190000;2798,29
11884;SF_BASE_CASE_MQR_003_638;441;0,0001;0,002;0,00545;0,0157;5000;100;250;0,2;190000;2062,15
11885;SF_BASE_CASE_MQR_003_638;441;0,0001;0,002;0,0545;0,157;5000;100;250;0,2;190000;3610,88
11886;SF_BASE_CASE_MQR_003_638;441;0,0001;0,002;0,109;0,314;5000;100;250;0,2;190000;4543,9
11887;SF_BASE_CASE_MQR_003_638;441;0,001;0,02;0,00545;0,0157;5000;100;250;0,2;190000;15330,71
11888;SF_BASE_CASE_MQR_003_638;441;0,001;0,02;0,0545;0,157;5000;100;250;0,2;190000;21433,23
11889;SF_BASE_CASE_MQR_003_638;441;0,001;0,02;0,109;0,314;5000;100;250;0,2;190000;24719,86
11890;SF_BASE_CASE_MQR_003_638;441;0,00005;0,001;0,00545;0,0157;7000;100;250;0,2;190000;1407,79
11891;SF_BASE_CASE_MQR_003_638;441;0,00005;0,001;0,0545;0,157;7000;100;250;0,2;190000;2707,35
11892;SF_BASE_CASE_MQR_003_638;441;0,00005;0,001;0,109;0,314;7000;100;250;0,2;190000;3615,58
11893;SF_BASE_CASE_MQR_003_638;441;0,0001;0,002;0,00545;0,0157;7000;100;250;0,2;190000;2840,46
11894;SF_BASE_CASE_MQR_003_638;441;0,0001;0,002;0,0545;0,157;7000;100;250;0,2;190000;4825,08
11895;SF_BASE_CASE_MQR_003_638;441;0,0001;0,002;0,109;0,314;7000;100;250;0,2;190000;6005,95
11896;SF_BASE_CASE_MQR_003_638;441;0,001;0,02;0,00545;0,0157;7000;100;250;0,2;190000;21541,97
11897;SF_BASE_CASE_MQR_003_638;441;0,001;0,02;0,0545;0,157;7000;100;250;0,2;190000;29495,67
11898;SF_BASE_CASE_MQR_003_638;441;0,001;0,02;0,109;0,314;7000;100;250;0,2;190000;33723,65
11899;SF_BASE_CASE_MQR_003_638;441;0,00005;0,001;0,00545;0,0157;9000;100;250;0,2;190000;1728,33
11900;SF_BASE_CASE_MQR_003_638;441;0,00005;0,001;0,0545;0,157;9000;100;250;0,2;190000;3227,89
11901;SF_BASE_CASE_MQR_003_638;441;0,00005;0,001;0,109;0,314;9000;100;250;0,2;190000;4283,85
11902;SF_BASE_CASE_MQR_003_638;441;0,0001;0,002;0,00545;0,0157;9000;100;250;0,2;190000;3496,42
11903;SF_BASE_CASE_MQR_003_638;441;0,0001;0,002;0,0545;0,157;9000;100;250;0,2;190000;5837,72
11904;SF_BASE_CASE_MQR_003_638;441;0,0001;0,002;0,109;0,314;9000;100;250;0,2;190000;7215,24
11905;SF_BASE_CASE_MQR_003_638;441;0,001;0,02;0,00545;0,0157;9000;100;250;0,2;190000;26857,84
11906;SF_BASE_CASE_MQR_003_638;441;0,001;0,02;0,0545;0,157;9000;100;250;0,2;190000;36270,05
11907;SF_BASE_CASE_MQR_003_638;441;0,001;0,02;0,109;0,314;9000;100;250;0,2;190000;41353,24
11908;SF_BASE_CASE_MQR_003_639;442;0,00005;0,001;0,00545;0,0157;5000;200;250;0,2;190000;1602,36
11909;SF_BASE_CASE_MQR_003_639;442;0,00005;0,001;0,0545;0,157;5000;200;250;0,2;190000;3606,63
11910;SF_BASE_CASE_MQR_003_639;442;0,00005;0,001;0,109;0,314;5000;200;250;0,2;190000;5007,45
11911;SF_BASE_CASE_MQR_003_639;442;0,0001;0,002;0,00545;0,0157;5000;200;250;0,2;190000;3082,35
11912;SF_BASE_CASE_MQR_003_639;442;0,0001;0,002;0,0545;0,157;5000;200;250;0,2;190000;6115,34
11913;SF_BASE_CASE_MQR_003_639;442;0,0001;0,002;0,109;0,314;5000;200;250;0,2;190000;7937,14
11914;SF_BASE_CASE_MQR_003_639;442;0,001;0,02;0,00545;0,0157;5000;200;250;0,2;190000;20726,45
11915;SF_BASE_CASE_MQR_003_639;442;0,001;0,02;0,0545;0,157;5000;200;250;0,2;190000;31851,2
11916;SF_BASE_CASE_MQR_003_639;442;0,001;0,02;0,109;0,314;5000;200;250;0,2;190000;38151,73
11917;SF_BASE_CASE_MQR_003_639;442;0,00005;0,001;0,00545;0,0157;7000;200;250;0,2;190000;2164,91
11918;SF_BASE_CASE_MQR_003_639;442;0,00005;0,001;0,0545;0,157;7000;200;250;0,2;190000;4648,77
11919;SF_BASE_CASE_MQR_003_639;442;0,00005;0,001;0,109;0,314;7000;200;250;0,2;190000;6404,91
11920;SF_BASE_CASE_MQR_003_639;442;0,0001;0,002;0,00545;0,0157;7000;200;250;0,2;190000;4191,28
11921;SF_BASE_CASE_MQR_003_639;442;0,0001;0,002;0,0545;0,157;7000;200;250;0,2;190000;8065,97
11922;SF_BASE_CASE_MQR_003_639;442;0,0001;0,002;0,109;0,314;7000;200;250;0,2;190000;10379,47
11923;SF_BASE_CASE_MQR_003_639;442;0,001;0,02;0,00545;0,0157;7000;200;250;0,2;190000;28909,77
11924;SF_BASE_CASE_MQR_003_639;442;0,001;0,02;0,0545;0,157;7000;200;250;0,2;190000;43263,48
11925;SF_BASE_CASE_MQR_003_639;442;0,001;0,02;0,109;0,314;7000;200;250;0,2;190000;51349,3
11926;SF_BASE_CASE_MQR_003_639;442;0,00005;0,001;0,00545;0,0157;9000;200;250;0,2;190000;2636,59
11927;SF_BASE_CASE_MQR_003_639;442;0,00005;0,001;0,0545;0,157;9000;200;250;0,2;190000;5501,1
11928;SF_BASE_CASE_MQR_003_639;442;0,00005;0,001;0,109;0,314;9000;200;250;0,2;190000;7533,24
11929;SF_BASE_CASE_MQR_003_639;442;0,0001;0,002;0,00545;0,0157;9000;200;250;0,2;190000;5127,75
11930;SF_BASE_CASE_MQR_003_639;442;0,0001;0,002;0,0545;0,157;9000;200;250;0,2;190000;9684,34
11931;SF_BASE_CASE_MQR_003_639;442;0,0001;0,002;0,109;0,314;9000;200;250;0,2;190000;12387,07
11932;SF_BASE_CASE_MQR_003_639;442;0,001;0,02;0,00545;0,0157;9000;200;250;0,2;190000;35884,33
11933;SF_BASE_CASE_MQR_003_639;442;0,001;0,02;0,0545;0,157;9000;200;250;0,2;190000;52820,23
11934;SF_BASE_CASE_MQR_003_639;442;0,001;0,02;0,109;0,314;9000;200;250;0,2;190000;62437,58
11935;SF_BASE_CASE_MQR_003_640;443;0,00005;0,001;0,00545;0,0157;5000;300;250;0,2;190000;2172,22
11936;SF_BASE_CASE_MQR_003_640;443;0,00005;0,001;0,0545;0,157;5000;300;250;0,2;190000;5174,61
11937;SF_BASE_CASE_MQR_003_640;443;0,00005;0,001;0,109;0,314;5000;300;250;0,2;190000;7270,41
11938;SF_BASE_CASE_MQR_003_640;443;0,0001;0,002;0,00545;0,0157;5000;300;250;0,2;190000;4053,75
11939;SF_BASE_CASE_MQR_003_640;443;0,0001;0,002;0,0545;0,157;5000;300;250;0,2;190000;8646,28
11940;SF_BASE_CASE_MQR_003_640;443;0,0001;0,002;0,109;0,314;5000;300;250;0,2;190000;11393,44
11941;SF_BASE_CASE_MQR_003_640;443;0,001;0,02;0,00545;0,0157;5000;300;250;0,2;190000;25395,88
11942;SF_BASE_CASE_MQR_003_640;443;0,001;0,02;0,0545;0,157;5000;300;250;0,2;190000;41782,26
11943;SF_BASE_CASE_MQR_003_640;443;0,001;0,02;0,109;0,314;5000;300;250;0,2;190000;51265,7
11944;SF_BASE_CASE_MQR_003_640;443;0,00005;0,001;0,00545;0,0157;7000;300;250;0,2;190000;2910,2
11945;SF_BASE_CASE_MQR_003_640;443;0,00005;0,001;0,0545;0,157;7000;300;250;0,2;190000;6638,12
11946;SF_BASE_CASE_MQR_003_640;443;0,00005;0,001;0,109;0,314;7000;300;250;0,2;190000;9262,44
11947;SF_BASE_CASE_MQR_003_640;443;0,0001;0,002;0,00545;0,0157;7000;300;250;0,2;190000;5464,81
11948;SF_BASE_CASE_MQR_003_640;443;0,0001;0,002;0,0545;0,157;7000;300;250;0,2;190000;11334,25
11949;SF_BASE_CASE_MQR_003_640;443;0,0001;0,002;0,109;0,314;7000;300;250;0,2;190000;14826,12
11950;SF_BASE_CASE_MQR_003_640;443;0,001;0,02;0,00545;0,0157;7000;300;250;0,2;190000;35226,26
11951;SF_BASE_CASE_MQR_003_640;443;0,001;0,02;0,0545;0,157;7000;300;250;0,2;190000;56260,09
